File ID,English_name,Vocalization_type,Quality,Time,Date,X,Y,Representative
134509,Eastern Corn Skeet,call,B,09:52,05/19/2013,89,127,
124070,Eastern Corn Skeet,call,B,21:30,10/28/2012,87,133,
111143,Eastern Corn Skeet,song,B,09:00,10/13/2012,100,139,
111142,Eastern Corn Skeet,song,B,09:00,10/13/2012,155,156,
111141,Eastern Corn Skeet,song,B,09:00,10/13/2012,85,132,
100556,Eastern Corn Skeet,song,B,07:30,05/04/2012,83,126,
100555,Eastern Corn Skeet,song,B,07:30,05/04/2012,84,132,
99547,Eastern Corn Skeet,song,B,06:13,04/15/2012,50,65,
52453,Eastern Corn Skeet,call,B,10:30,06/01/2009,84,132,
52451,Eastern Corn Skeet,song,B,10:30,05/11/2008,159,152,
31294,Eastern Corn Skeet,Song,B,??:??,06/12/2008,32,136,
5130,Eastern Corn Skeet,call,B,17:30,12/30/2005,87,132,
396262,Eastern Corn Skeet,song,C,10:48,12/17/2017,147,157,
368084,Eastern Corn Skeet,song,C,11:54,06/21/2013,83,133,
316544,Eastern Corn Skeet,call,C,19:40,05/12/2016,84,130,
296933,Eastern Corn Skeet,call,C,09:00,12/20/2015,83,131,
286376,Eastern Corn Skeet,call,C,14:00,10/15/2015,37,115,
278232,Eastern Corn Skeet,song,C,09:35,05/18/2015,90,137,
235428,Eastern Corn Skeet,song,C,15:00,04/12/2015,85,127,
151543,Eastern Corn Skeet,call,C,13:30,10/16/2013,85,128,
137835,Eastern Corn Skeet,call,C,16:52,06/08/2013,39,112,
137101,Eastern Corn Skeet,song,C,16:30,07/20/2011,79,156,
137100,Eastern Corn Skeet,call,C,10:00,05/13/2011,94,138,
124445,Eastern Corn Skeet,song,C,07:30,12/15/2005,86,132,
103279,Eastern Corn Skeet,song,C,11:30,06/04/2012,85,133,
103278,Eastern Corn Skeet,song,C,11:30,06/04/2012,34,138,
100108,Eastern Corn Skeet,call,C,07:30,04/30/2012,60,114,
71042,Eastern Corn Skeet,song,C,??:??,11/22/2010,150,39,
31295,Eastern Corn Skeet,Song,C,??:??,06/12/2008,82,126,
17168,Eastern Corn Skeet,Call,C,??:??,07/07/2007,85,133,
149935,Eastern Corn Skeet,call,D,14:20,10/06/2013,69,139,
137102,Eastern Corn Skeet,call,D,06:50,06/04/2012,69,140,
389469,Green-tipped Scarlet Pipit,song,no score,07:30,03/22/2014,64,70,
389129,Green-tipped Scarlet Pipit,song,no score,06:30,10/28/2014,35,61,
359165,Green-tipped Scarlet Pipit,song,no score,08:30,03/11/2017,75,151,
312884,Green-tipped Scarlet Pipit,song,no score,10:30,04/16/2016,69,149,
299610,Green-tipped Scarlet Pipit,song,no score,06:30,07/21/2011,141,45,
299158,Green-tipped Scarlet Pipit,song,no score,07:00,08/31/2011,60,64,
299147,Green-tipped Scarlet Pipit,song,no score,06:30,08/31/2011,151,169,
286369,Green-tipped Scarlet Pipit,song,no score,06:30,10/20/2015,68,152,
278068,Green-tipped Scarlet Pipit,song,no score,07:00,09/06/2015,149,155,
234763,Green-tipped Scarlet Pipit,song,no score,13:00,02/25/2014,42,58,
358825,Green-tipped Scarlet Pipit,song,A,06:42,09/25/2016,85,133,
340294,Green-tipped Scarlet Pipit,song,A,08:30,10/26/2016,72,136,
334189,Green-tipped Scarlet Pipit,call,A,08:30,09/09/2016,54,70,
319588,Green-tipped Scarlet Pipit,song,A,11:00,05/07/2016,71,143,
283151,Green-tipped Scarlet Pipit,song,A,08:39,11/20/2002,136,168,
283150,Green-tipped Scarlet Pipit,song,A,08:34,11/20/2002,123,127,
268894,Green-tipped Scarlet Pipit,song,A,08:30,08/17/2015,133,38,
241793,Green-tipped Scarlet Pipit,song,A,07:50,08/30/2014,73,61,
221676,Green-tipped Scarlet Pipit,song,A,07:00,07/28/2004,126,25,9
221675,Green-tipped Scarlet Pipit,song,A,07:00,07/28/2004,54,68,
221674,Green-tipped Scarlet Pipit,song,A,06:45,07/28/2004,59,77,
221673,Green-tipped Scarlet Pipit,song,A,06:45,07/28/2004,37,69,
210152,Green-tipped Scarlet Pipit,song,A,08:00,12/14/2014,62,67,
206678,Green-tipped Scarlet Pipit,song,A,07:16,08/06/2014,54,72,
205977,Green-tipped Scarlet Pipit,song,A,06:41,01/31/2014,62,66,
196407,Green-tipped Scarlet Pipit,song,A,07:00,09/03/2014,83,131,
187193,Green-tipped Scarlet Pipit,song,A,08:05,09/28/2013,146,23,
174547,Green-tipped Scarlet Pipit,"call, song",A,09:00,08/15/2013,51,149,
174492,Green-tipped Scarlet Pipit,song,A,08:33,05/24/2011,57,76,
170248,Green-tipped Scarlet Pipit,song,A,17:30,03/16/2014,144,60,
144004,Green-tipped Scarlet Pipit,song,A,14:30,07/29/2013,72,65,
143234,Green-tipped Scarlet Pipit,song,A,07:30,07/14/2013,54,81,
142719,Green-tipped Scarlet Pipit,song,A,08:00,08/20/2012,57,78,
115450,Green-tipped Scarlet Pipit,song,A,09:00,10/04/2012,69,62,
81027,Green-tipped Scarlet Pipit,?,A,07:00,06/28/1999,88,143,
77917,Green-tipped Scarlet Pipit,Song,A,07:40,05/08/2011,62,66,
75570,Green-tipped Scarlet Pipit,call,A,09:30,02/17/2011,73,139,
62671,Green-tipped Scarlet Pipit,Song,A,07:31,09/22/2010,59,78,
62446,Green-tipped Scarlet Pipit,song,A,08:05,08/31/2010,18,140,
60257,Green-tipped Scarlet Pipit,song,A,??:??,06/08/1994,53,70,
60256,Green-tipped Scarlet Pipit,song,A,??:??,02/09/1989,153,141,
60255,Green-tipped Scarlet Pipit,song,A,??:??,09/19/1992,32,136,
49063,Green-tipped Scarlet Pipit,song,A,??:??,11/01/1999,62,59,
49062,Green-tipped Scarlet Pipit,song,A,??:??,11/01/1999,85,138,
46755,Green-tipped Scarlet Pipit,song,A,??:??,03/25/2005,147,154,
42405,Green-tipped Scarlet Pipit,Song,A,??:??,03/28/2008,62,66,
36909,Green-tipped Scarlet Pipit,Song,A,09:47,07/15/2009,91,131,
23803,Green-tipped Scarlet Pipit,song,A,??:??,09/26/2008,57,69,
21819,Green-tipped Scarlet Pipit,song,A,0am,07/23/2008,122,56,
17578,Green-tipped Scarlet Pipit,song,A,07:00,04/16/2005,58,65,
4018,Green-tipped Scarlet Pipit,song,A,??:??,10/12/2004,55,72,
403198,Green-tipped Scarlet Pipit,song,B,09:00,11/05/2017,51,68,
396419,Green-tipped Scarlet Pipit,song,B,08:00,11/12/2017,63,66,
388441,Green-tipped Scarlet Pipit,song,B,08:30,09/29/2017,90,134,
388119,Green-tipped Scarlet Pipit,song,B,08:30,09/10/2017,81,147,
387945,Green-tipped Scarlet Pipit,song,B,06:00,09/03/2017,86,130,
385715,Green-tipped Scarlet Pipit,song,B,09:30,06/30/2013,140,96,
290233,Green-tipped Scarlet Pipit,song,B,07:13,03/22/1998,65,75,
244251,Green-tipped Scarlet Pipit,song,B,10:30,11/08/2014,23,141,
194469,Green-tipped Scarlet Pipit,song,B,??:??,11/06/2005,74,145,
173336,Green-tipped Scarlet Pipit,song,B,10:00,04/26/2013,86,131,
158748,Green-tipped Scarlet Pipit,song,B,08:30,12/19/2013,138,44,
154345,Green-tipped Scarlet Pipit,song,B,08:30,12/30/2012,143,163,
145503,Green-tipped Scarlet Pipit,song,B,08:00,01/16/2006,53,69,
141683,Green-tipped Scarlet Pipit,song,B,07:30,08/06/2011,53,67,
115916,Green-tipped Scarlet Pipit,song,B,07:30,10/01/2011,55,67,
110826,Green-tipped Scarlet Pipit,call,B,06:40,10/10/2012,59,63,
81030,Green-tipped Scarlet Pipit,?,B,06:05,11/20/2002,59,64,
72980,Green-tipped Scarlet Pipit,song,B,07:25,08/30/2010,32,126,
70075,Green-tipped Scarlet Pipit,song,B,08:45,03/12/2006,40,145,
52794,Green-tipped Scarlet Pipit,song,B,??:??,0/0/0000,12,138,
50496,Green-tipped Scarlet Pipit,song,B,??:??,03/24/2005,31,135,
50495,Green-tipped Scarlet Pipit,song,B,??:??,03/24/2005,77,117,
23805,Green-tipped Scarlet Pipit,song,B,??:??,09/29/2008,146,27,
22520,Green-tipped Scarlet Pipit,song,B,08:52,07/15/2008,35,148,
14729,Green-tipped Scarlet Pipit,?,B,06:12,11/30/2006,27,138,
11825,Green-tipped Scarlet Pipit,Song,B,08:11,09/12/2006,27,146,
11743,Green-tipped Scarlet Pipit,song,B,08:00,03/17/2007,27,147,
11415,Green-tipped Scarlet Pipit,?,B,08:45,01/23/2007,32,127,
8176,Green-tipped Scarlet Pipit,song,B,10:00,10/24/2006,41,145,
4598,Green-tipped Scarlet Pipit,Song,B,08:30,08/16/2004,12,139,
393881,Green-tipped Scarlet Pipit,call,C,08:00,11/20/2017,32,135,
194468,Green-tipped Scarlet Pipit,song,C,??:??,11/01/2003,77,118,
128416,Green-tipped Scarlet Pipit,song,C,08:30,06/06/2010,145,27,
23802,Green-tipped Scarlet Pipit,song,C,??:??,09/24/2008,35,147,
18985,Green-tipped Scarlet Pipit,song,C,0am,04/11/2008,26,138,
350,Green-tipped Scarlet Pipit,song,C,??:??,06/01/2002,27,147,
15832,Green-tipped Scarlet Pipit,Call,D,08:34,08/08/2007,26,147,
386100,Lesser Birchbeere,call,no score,13:13,05/19/2017,148,105,
361296,Lesser Birchbeere,call,no score,09:00,03/25/2017,92,33,
293867,Lesser Birchbeere,call,no score,23:00,06/08/2015,77,59,
393734,Lesser Birchbeere,call,A,07:10,06/24/2017,47,114,
389973,Lesser Birchbeere,call,A,11:30,04/27/2016,152,106,
388612,Lesser Birchbeere,call,A,09:00,09/23/2015,80,56,
385127,Lesser Birchbeere,call,A,17:30,09/02/2017,78,54,
371803,Lesser Birchbeere,call,A,10:30,05/15/2017,147,91,10
364150,Lesser Birchbeere,call,A,??:??,03/01/2003,144,97,
357666,Lesser Birchbeere,call,A,09:37,02/13/2017,145,105,
357658,Lesser Birchbeere,call,A,08:59,02/13/2017,82,68,
352547,Lesser Birchbeere,call,A,09:38,04/13/2015,158,82,
343848,Lesser Birchbeere,call,A,06:00,07/30/2016,78,45,
336335,Lesser Birchbeere,call,A,21:00,09/06/2016,143,93,
323533,Lesser Birchbeere,call,A,08:00,06/21/2016,86,63,
322772,Lesser Birchbeere,call,A,08:00,06/19/2016,141,113,
321767,Lesser Birchbeere,call,A,09:56,05/17/2015,63,53,
321383,Lesser Birchbeere,"call, song",A,06:15,06/10/2016,57,58,
320102,Lesser Birchbeere,call,A,07:43,06/03/2016,75,69,
318822,Lesser Birchbeere,call,A,17:27,05/12/2016,91,52,
316533,Lesser Birchbeere,call,A,17:00,05/14/2016,92,44,
302410,Lesser Birchbeere,call,A,10:00,06/04/2014,72,53,
302409,Lesser Birchbeere,call,A,10:00,06/04/2014,70,108,
293298,Lesser Birchbeere,call,A,11:30,12/01/2015,86,61,
257563,Lesser Birchbeere,call,A,??:??,03/01/2003,75,45,
253361,Lesser Birchbeere,call,A,10:00,06/21/2015,82,57,
251993,Lesser Birchbeere,call,A,11:00,11/10/2013,67,60,
220905,Lesser Birchbeere,call,A,08:10,02/18/2007,77,50,
212929,Lesser Birchbeere,call,A,07:50,02/08/2015,90,37,
197938,Lesser Birchbeere,call,A,18:10,09/28/2014,92,47,
183593,Lesser Birchbeere,call,A,06:00,06/24/2014,153,109,
173884,Lesser Birchbeere,call,A,17:35,04/10/2014,66,158,
172489,Lesser Birchbeere,call,A,16:20,05/13/2013,121,72,
169205,Lesser Birchbeere,call,A,08:36,03/01/2014,75,50,
169204,Lesser Birchbeere,call,A,08:36,03/01/2014,78,58,
169203,Lesser Birchbeere,call,A,08:51,02/25/2014,152,106,
169202,Lesser Birchbeere,call,A,08:35,02/25/2014,125,75,
169196,Lesser Birchbeere,call,A,08:31,03/01/2014,73,62,
164564,Lesser Birchbeere,call,A,08:41,01/11/2014,76,53,
161306,Lesser Birchbeere,call,A,09:19,11/07/2013,163,114,
160794,Lesser Birchbeere,call,A,12:06,06/17/2013,145,96,
160500,Lesser Birchbeere,call,A,07:26,05/19/2013,81,53,
160493,Lesser Birchbeere,call,A,06:55,05/19/2013,112,61,
160339,Lesser Birchbeere,call,A,08:13,05/05/2013,92,44,
160035,Lesser Birchbeere,call,A,20:07,03/22/2013,150,86,
149942,Lesser Birchbeere,call,A,15:56,10/05/2013,76,46,
110105,Lesser Birchbeere,call,A,13:00,06/08/2012,31,111,
109316,Lesser Birchbeere,call,A,12:30,09/04/2012,72,69,
76499,Lesser Birchbeere,Call,A,18:40,04/23/2011,65,76,
59951,Lesser Birchbeere,call,A,07:45,07/28/2010,140,96,
52440,Lesser Birchbeere,call,A,??:??,05/23/2010,73,61,
47217,Lesser Birchbeere,call,A,??:??,07/25/1983,82,51,
42584,Lesser Birchbeere,call,A,05:30,06/20/2009,88,57,
34862,Lesser Birchbeere,call,A,15:10,05/24/2009,75,48,
34783,Lesser Birchbeere,call,A,11:00,05/28/2008,87,60,
34782,Lesser Birchbeere,call,A,11:00,05/28/2008,142,88,
29509,Lesser Birchbeere,call,A,09:00,05/30/2008,87,38,
406225,Lesser Birchbeere,call,B,09:29,03/16/2018,79,53,
398815,Lesser Birchbeere,call,B,08:30,01/07/2018,77,49,
388615,Lesser Birchbeere,call,B,09:30,09/23/2015,149,105,
388613,Lesser Birchbeere,call,B,09:00,09/23/2015,80,50,
377861,Lesser Birchbeere,call,B,06:53,06/11/2000,75,54,
377860,Lesser Birchbeere,call,B,06:46,06/11/2000,67,94,
357662,Lesser Birchbeere,call,B,09:26,02/13/2017,85,36,
329010,Lesser Birchbeere,call,B,17:42,06/04/2016,138,69,
323534,Lesser Birchbeere,call,B,08:00,06/21/2016,78,58,
318018,Lesser Birchbeere,call,B,09:23,05/02/2016,143,65,
312747,Lesser Birchbeere,call,B,08:00,04/16/2016,143,67,
312712,Lesser Birchbeere,call,B,06:00,04/17/2016,79,53,
234990,Lesser Birchbeere,call,B,18:00,04/09/2015,142,112,
220910,Lesser Birchbeere,call,B,07:00,03/20/1998,80,52,
220909,Lesser Birchbeere,call,B,17:00,04/18/2003,121,85,
220908,Lesser Birchbeere,call,B,12:30,04/18/2003,88,50,
220907,Lesser Birchbeere,call,B,09:00,04/19/2003,85,52,
210719,Lesser Birchbeere,call,B,09:30,02/12/1990,79,64,
204242,Lesser Birchbeere,call,B,10:30,11/28/2014,83,58,
190805,Lesser Birchbeere,call,B,11:13,08/13/2014,79,46,
181058,Lesser Birchbeere,call,B,09:00,04/12/2014,126,71,
177796,Lesser Birchbeere,call,B,16:32,05/09/2014,69,92,
173992,Lesser Birchbeere,call,B,17:00,04/06/2014,86,51,
173551,Lesser Birchbeere,song,B,13:00,05/14/2012,72,55,
173541,Lesser Birchbeere,call,B,12:00,04/30/2012,140,67,
172443,Lesser Birchbeere,call,B,10:02,04/05/2013,55,103,
170706,Lesser Birchbeere,call,B,17:00,03/22/2014,83,60,
169201,Lesser Birchbeere,call,B,08:28,02/25/2014,84,43,
169200,Lesser Birchbeere,call,B,08:31,02/25/2014,85,57,
169198,Lesser Birchbeere,call,B,08:31,03/01/2014,76,89,
165080,Lesser Birchbeere,call,B,08:00,01/18/2014,155,108,
164630,Lesser Birchbeere,call,B,09:00,01/12/2014,70,60,
160790,Lesser Birchbeere,call,B,18:20,06/16/2013,77,35,
160323,Lesser Birchbeere,call,B,06:12,05/05/2013,81,53,
160294,Lesser Birchbeere,call,B,06:58,05/04/2013,84,46,
160292,Lesser Birchbeere,call,B,06:49,05/04/2013,142,58,
159950,Lesser Birchbeere,call,B,18:17,02/17/2013,41,107,
159404,Lesser Birchbeere,call,B,06:52,09/01/2012,79,68,
153027,Lesser Birchbeere,call,B,06:00,06/26/2013,82,51,
148697,Lesser Birchbeere,call,B,09:00,11/25/2012,69,53,
147349,Lesser Birchbeere,call,B,08:39,08/25/2013,78,44,
143721,Lesser Birchbeere,call,B,12:00,07/07/2013,51,38,
139866,Lesser Birchbeere,call,B,10:30,05/27/2013,81,43,
139847,Lesser Birchbeere,call,B,00:37,06/23/2013,76,47,
138711,Lesser Birchbeere,call,B,19:45,06/17/2013,146,100,
129073,Lesser Birchbeere,call,B,07:27,04/07/2013,81,47,
128235,Lesser Birchbeere,call,B,15:00,04/01/2013,87,53,
128228,Lesser Birchbeere,call,B,15:00,04/01/2013,85,57,
105256,Lesser Birchbeere,Call,B,16:00,04/03/2012,50,47,
103966,Lesser Birchbeere,call,B,10:30,06/17/2012,83,53,
103965,Lesser Birchbeere,call,B,10:30,06/17/2012,65,57,
103452,Lesser Birchbeere,call,B,07:20,05/06/2012,80,54,
102212,Lesser Birchbeere,call,B,08:40,05/27/2012,75,101,
97354,Lesser Birchbeere,call,B,09:30,03/25/2012,61,41,
95725,Lesser Birchbeere,call,B,15:35,06/24/2011,146,98,
95724,Lesser Birchbeere,call,B,16:55,08/05/2009,84,50,
95723,Lesser Birchbeere,call,B,16:50,08/05/2009,45,110,
95722,Lesser Birchbeere,call,B,16:45,08/05/2009,67,57,
95720,Lesser Birchbeere,call,B,16:45,08/05/2009,65,104,
95719,Lesser Birchbeere,call,B,10:25,08/04/2008,70,47,
95718,Lesser Birchbeere,call,B,11:30,10/04/2005,147,106,
95717,Lesser Birchbeere,call,B,11:30,08/04/2004,91,45,
81078,Lesser Birchbeere,song,B,07:00,06/08/2011,124,77,
62728,Lesser Birchbeere,call,B,09:29,09/26/2010,73,54,
59950,Lesser Birchbeere,call,B,07:45,07/28/2010,85,51,
59949,Lesser Birchbeere,call,B,07:45,07/28/2010,81,53,
59948,Lesser Birchbeere,call,B,07:45,07/28/2010,81,49,
56424,Lesser Birchbeere,call,B,09:00,04/07/2008,54,150,
31170,Lesser Birchbeere,Call,B,??:??,06/25/2008,76,62,
21391,Lesser Birchbeere,call,B,18:00,03/16/2007,81,52,
16958,Lesser Birchbeere,Call,B,??:??,05/29/2007,83,45,
399993,Lesser Birchbeere,"call, song",C,08:30,01/21/2018,81,39,
398883,Lesser Birchbeere,song,C,12:03,12/30/2017,85,51,
308144,Lesser Birchbeere,call,C,21:00,03/16/2016,50,100,
281906,Lesser Birchbeere,call,C,16:30,09/18/2015,60,77,
255699,Lesser Birchbeere,call,C,18:00,07/07/2015,121,79,
235014,Lesser Birchbeere,call,C,19:00,04/07/2015,76,57,
234162,Lesser Birchbeere,call,C,14:00,04/03/2015,82,53,
233794,Lesser Birchbeere,call,C,12:22,03/31/2015,152,95,
187276,Lesser Birchbeere,call,C,??:??,07/10/1993,76,53,
173549,Lesser Birchbeere,call,C,12:30,05/02/2012,87,46,
152344,Lesser Birchbeere,call,C,23:00,06/04/2013,137,94,
143640,Lesser Birchbeere,call,C,22:00,05/20/2013,83,49,
138333,Lesser Birchbeere,call,C,13:50,05/12/2013,84,55,
98204,Lesser Birchbeere,call,C,23:00,04/05/2012,81,51,
56422,Lesser Birchbeere,call,C,11:00,05/03/2008,161,93,
56420,Lesser Birchbeere,song,C,11:00,05/03/2008,78,50,
16957,Lesser Birchbeere,Call,C,??:??,05/29/2007,81,52,
11721,Lesser Birchbeere,call,C,06:00,07/20/2006,64,60,
1148,Lesser Birchbeere,call,C,??:??,06/20/1991,68,67,
281905,Lesser Birchbeere,call,D,16:30,09/18/2015,52,141,
129365,Lesser Birchbeere,call,D,09:30,10/14/2000,151,109,
154791,Lesser Birchbeere,call,E,06:00,06/05/2013,152,109,
376462,Orange Pine Plover,call,no score,07:00,06/21/2017,45,55,
375653,Orange Pine Plover,song,no score,06:30,06/10/2017,130,70,
360979,Orange Pine Plover,call,no score,09:59,01/18/2017,56,39,
360978,Orange Pine Plover,call,no score,10:00,01/18/2017,124,67,
395423,Orange Pine Plover,call,A,14:00,01/21/2017,62,41,
388598,Orange Pine Plover,call,A,09:00,09/08/2015,45,55,
385825,Orange Pine Plover,call,A,15:00,02/14/2016,130,70,
385824,Orange Pine Plover,call,A,15:00,02/14/2016,56,39,
383949,Orange Pine Plover,song,A,??:??,04/16/2015,124,67,
383483,Orange Pine Plover,song,A,19:30,05/05/2017,62,42,
375008,Orange Pine Plover,"call, song",A,06:30,06/06/2017,62,45,
370944,Orange Pine Plover,song,A,07:48,05/13/2017,97,41,
370491,Orange Pine Plover,song,A,06:03,05/12/2017,98,61,
363065,Orange Pine Plover,call,A,09:30,04/05/2017,121,71,
362328,Orange Pine Plover,call,A,08:00,03/31/2017,122,76,
350299,Orange Pine Plover,"call, song",A,13:00,01/13/2017,127,77,
348110,Orange Pine Plover,song,A,10:00,12/27/2016,54,52,
333285,Orange Pine Plover,call,A,07:00,09/04/2016,34,103,
322769,Orange Pine Plover,call,A,08:00,06/19/2016,95,55,
318897,Orange Pine Plover,song,A,08:30,05/25/2016,62,41,
316285,Orange Pine Plover,song,A,08:49,05/01/2016,50,29,
316284,Orange Pine Plover,song,A,08:48,05/01/2016,56,38,
313159,Orange Pine Plover,song,A,09:00,03/20/2016,59,47,11
312725,Orange Pine Plover,call,A,08:14,04/16/2016,55,152,
311712,Orange Pine Plover,call,A,13:00,03/19/2016,61,41,
310835,Orange Pine Plover,song,A,10:30,05/22/2015,120,83,
309396,Orange Pine Plover,call,A,10:00,03/15/2016,64,77,
308401,Orange Pine Plover,call,A,09:00,03/23/2016,104,80,
306851,Orange Pine Plover,call,A,08:00,03/13/2016,115,74,
305136,Orange Pine Plover,song,A,12:00,02/28/2016,66,44,
305015,Orange Pine Plover,call,A,00:00,04/12/2015,68,46,
299474,Orange Pine Plover,call,A,16:06,06/08/2015,124,76,
236017,Orange Pine Plover,call,A,13:02,04/15/2015,132,76,
196755,Orange Pine Plover,call,A,07:15,09/18/2014,45,107,
174892,Orange Pine Plover,call,A,13:00,04/16/2014,62,37,
174397,Orange Pine Plover,"call, song",A,07:53,03/15/2014,61,31,
172590,Orange Pine Plover,song,A,13:30,03/10/2014,62,56,
168057,Orange Pine Plover,call,A,08:00,12/28/2008,124,75,
167849,Orange Pine Plover,call,A,10:24,02/17/2014,124,56,
164758,Orange Pine Plover,call,A,08:13,01/14/2014,66,37,
145941,Orange Pine Plover,call,A,08:10,08/01/2013,56,41,
145938,Orange Pine Plover,call,A,08:29,08/09/2013,59,50,
101646,Orange Pine Plover,"call, song",A,11:45,05/12/2012,54,39,
97374,Orange Pine Plover,"call, song",A,11:10,03/25/2012,119,72,
60068,Orange Pine Plover,call,A,15:30,08/08/2010,124,77,
59158,Orange Pine Plover,Song,A,10:00,05/08/2010,82,33,
52353,Orange Pine Plover,song,A,10:00,05/23/2010,122,69,
52352,Orange Pine Plover,song,A,10:00,05/23/2010,127,75,
33596,Orange Pine Plover,song,A,10:40,04/26/2009,68,38,
33585,Orange Pine Plover,song,A,08:50,04/27/2009,124,80,
31003,Orange Pine Plover,Song,A,??:??,04/27/2008,126,67,
29511,Orange Pine Plover,call,A,12:45,06/21/2008,126,66,
29510,Orange Pine Plover,"call, song",A,12:45,06/21/2008,119,75,
18385,Orange Pine Plover,song,A,10:37,03/09/2008,124,74,
18383,Orange Pine Plover,song,A,08:51,03/09/2008,70,39,
16871,Orange Pine Plover,Call,A,??:??,02/23/2007,55,143,
15186,Orange Pine Plover,call,A,18:30,05/07/2007,55,38,
15184,Orange Pine Plover,song,A,08:02,03/27/2007,121,77,
397019,Orange Pine Plover,call,B,08:30,12/23/2017,114,56,
391655,Orange Pine Plover,call,B,09:30,10/19/2017,62,42,
391445,Orange Pine Plover,call,B,13:00,10/19/2017,121,76,
390595,Orange Pine Plover,song,B,18:09,05/27/2017,141,113,
390275,Orange Pine Plover,song,B,??:??,04/28/2016,132,75,
390274,Orange Pine Plover,song,B,??:??,04/28/2016,112,89,
390273,Orange Pine Plover,song,B,??:??,04/28/2016,65,44,
388720,Orange Pine Plover,call,B,09:30,04/04/2017,123,77,
387176,Orange Pine Plover,call,B,10:34,08/30/2017,64,43,
387175,Orange Pine Plover,song,B,10:06,08/30/2017,66,55,
382862,Orange Pine Plover,song,B,10:00,07/25/2017,58,40,
380308,Orange Pine Plover,song,B,10:00,07/18/2017,108,70,
373495,Orange Pine Plover,call,B,18:30,04/17/2017,65,36,
373258,Orange Pine Plover,song,B,18:30,04/04/2017,60,33,
372260,Orange Pine Plover,"call, song",B,11:00,05/27/2017,142,113,
371490,Orange Pine Plover,call,B,11:22,05/15/2017,54,106,
370056,Orange Pine Plover,song,B,08:30,03/08/2017,114,80,
370005,Orange Pine Plover,call,B,08:00,03/08/2017,63,14,
368804,Orange Pine Plover,song,B,10:30,05/10/2017,54,147,
363522,Orange Pine Plover,song,B,17:30,04/08/2017,109,47,
363521,Orange Pine Plover,song,B,17:00,04/08/2017,34,45,
360933,Orange Pine Plover,song,B,09:00,02/19/2017,114,80,
356775,Orange Pine Plover,song,B,09:00,02/25/2017,112,65,
356765,Orange Pine Plover,song,B,08:00,02/25/2017,60,41,
351543,Orange Pine Plover,song,B,09:00,01/20/2017,113,72,
351452,Orange Pine Plover,call,B,13:00,01/19/2017,121,75,
343932,Orange Pine Plover,song,B,06:48,04/25/2016,124,78,
343931,Orange Pine Plover,song,B,06:47,04/25/2016,121,71,
327793,Orange Pine Plover,call,B,10:00,07/11/2016,57,29,
325166,Orange Pine Plover,song,B,09:00,04/08/2013,63,49,
324975,Orange Pine Plover,call,B,09:30,06/29/2016,67,53,
316238,Orange Pine Plover,call,B,08:30,04/11/2015,53,42,
313625,Orange Pine Plover,call,B,07:30,04/24/2016,128,77,
313505,Orange Pine Plover,song,B,08:30,04/23/2016,61,41,
312729,Orange Pine Plover,"call, song",B,07:51,04/16/2016,117,74,
312728,Orange Pine Plover,call,B,08:24,04/16/2016,63,30,
312726,Orange Pine Plover,call,B,08:29,04/16/2016,59,64,
311713,Orange Pine Plover,call,B,13:00,03/19/2016,59,44,
310945,Orange Pine Plover,?,B,17:00,04/08/2016,110,69,
310901,Orange Pine Plover,call,B,10:00,04/05/2016,47,44,
310900,Orange Pine Plover,call,B,10:00,04/05/2016,54,44,
299480,Orange Pine Plover,call,B,15:14,06/08/2015,47,149,
297110,Orange Pine Plover,call,B,13:00,12/12/2015,61,41,
297109,Orange Pine Plover,call,B,13:00,12/12/2015,61,45,
287347,Orange Pine Plover,call,B,08:00,10/12/2015,125,77,
287345,Orange Pine Plover,call,B,08:00,10/12/2015,77,44,
287307,Orange Pine Plover,call,B,08:15,10/11/2015,56,50,
287295,Orange Pine Plover,call,B,13:45,10/10/2015,112,90,
282287,Orange Pine Plover,song,B,19:00,05/02/2015,123,72,
282286,Orange Pine Plover,song,B,19:00,05/02/2015,123,76,
282285,Orange Pine Plover,call,B,10:00,03/13/2015,48,31,
282284,Orange Pine Plover,call,B,10:00,03/13/2015,55,42,
282283,Orange Pine Plover,call,B,10:00,03/13/2015,123,75,
269616,Orange Pine Plover,call,B,10:14,07/05/2015,61,35,
244588,Orange Pine Plover,call,B,13:30,04/19/2013,124,69,
244587,Orange Pine Plover,call,B,13:30,04/19/2013,112,73,
244585,Orange Pine Plover,call,B,06:00,04/16/2013,53,48,
240174,Orange Pine Plover,call,B,10:30,04/04/2015,61,31,
233656,Orange Pine Plover,song,B,09:00,03/29/2015,78,21,
216382,Orange Pine Plover,song,B,13:30,03/10/2015,64,49,
192728,Orange Pine Plover,"call, song",B,09:44,04/12/2014,124,72,
180289,Orange Pine Plover,call,B,09:30,02/24/2014,58,54,
175788,Orange Pine Plover,call,B,14:30,04/18/2014,60,33,
174398,Orange Pine Plover,song,B,08:47,03/16/2014,120,73,
170060,Orange Pine Plover,call,B,09:39,03/16/2014,59,42,
169265,Orange Pine Plover,call,B,09:56,03/04/2014,135,54,
169186,Orange Pine Plover,call,B,16:00,03/08/2014,59,46,
168056,Orange Pine Plover,call,B,08:00,12/28/2008,65,43,
168055,Orange Pine Plover,song,B,08:00,04/27/2009,128,63,
168054,Orange Pine Plover,call,B,09:30,06/24/2007,90,64,
